id,name,text,text_jp
$CAPTL_BOS_24_1100_2800_00_blt,Barret,"Hah! Here we go, here we go, here we go!",ハハッ　行くぜ行くぜ行くぜー！
$CAPTL_BOS_24_1100_2900_00_red,Red XIII,Whoa...wait up!,わっ……待て！
$CAPTL_BOS_24_1100_3000_00_blt,Barret,"Yuffie, it’s on!",ユフィ　いったぞ！
$CAPTL_BOS_24_1100_3100_00_yfi,Yuffie,Been waitin’ for this!,待ってました！
$CAPTL_BOS_24_1100_3200_00_yfi,Yuffie,"Cloud, ain’t you glad you teamed up with me!?",クラウド　アタシ仲間にしてよかったでしょ！
$CAPTL_BOS_24_1100_3300_00_cld,Cloud,Never a dull moment.,退屈はしなかった
$CAPTL_BOS_24_1100_3400_00_yfi,Yuffie,"Yeah, I didn’t have time to get bored either!",アタシも　そんな暇なかったよね
$CAPTL_BOS_24_1100_3500_00_blt,Barret,You all ready for this!?,おめえら　覚悟はいいか！
$CAPTL_BOS_24_1100_3600_00_yfi,Yuffie,Don’t slow me down!,足ひっぱんないでよ！
$CAPTL_BOS_24_1100_3700_00_cat,Cait Sith,"No need for fortunes now, eh?",もう　占いはいりませんね
$CAPTL_BOS_24_1100_3800_00_red,Red XIII,Let’s carve our way through together!,みんなで　切り開こう！
$CAPTL_BOS_24_1100_3900_00_tif,Tifa,"Cloud, you good?",クラウド　いける？
$CAPTL_BOS_24_1100_4000_00_cld,Cloud,"Yeah, let’s finish it.",ああ　終わらせよう
$CAPTL_BOS_25_1100_0100_00_zax,Zack,"Cloud, you’ve got this, right!?",クラウド　いけるよな！
$CAPTL_BOS_25_1100_0200_00_cld,Cloud,Uh...yeah!,あ……ああ！
$CAPTL_BOS_25_1100_0300_00_cld,Cloud,"Zack, match my pace!",ザックス　俺に合わせてくれ
$CAPTL_BOS_25_1100_0400_00_zax,Zack,"Whoa, look at you, all grown up!",おっ　立派になっちゃって！
$CAPTL_BOS_25_1100_0500_00_zax,Zack,"Hey, we’re SOLDIER, right!? Where’s that pride at!?",なあ　俺たち　ソルジャーだろ！<br>誇りはどうしたんだよ
$CAPTL_BOS_25_1100_0600_00_sep,Sephiroth,Pathetic.,くだらん
$CAPTL_BOS_25_1100_0700_00_zax,Zack,"Yeah, exactly.",だよな
$CAPTL_BOS_25_1100_0800_00_zax,Zack,"That’s why you did that back then, and why you’re doin’ this now!",だから　あんなことしたんだよな<br>こんなことしてんだよな！
$CAPTL_BOS_25_1100_0810_00_zax,Zack,Got it loud and clear!,よーくわかった！
$CAPTL_BOS_25_1100_0900_00_sep,Sephiroth,"My pitiful, beloved puppet.",哀れな　愛しい　私の人形
$CAPTL_BOS_25_1100_1000_00_cld,Cloud,Don’t mess with me.,ふざけるな
$CAPTL_BOS_25_1100_1090_00_sep,Sephiroth,FOREE_2159,FOREE_2159
$CAPTL_BOS_25_1100_1100_00_sep,Sephiroth,Is that anger real?,その怒りは　本物か？
$CAPTL_BOS_25_1100_1200_00_zax,Zack & Cloud,Now—attack!,いまだ　攻めるぞ！
$CAPTL_BOS_25_1100_1300_00_cld,Cloud,FOREE_2162,FOREE_2162
$CAPTL_BOS_25_1100_1400_00_zax,Zack,"Hah, okay!",ははっ　オーケー！
$CAPTL_BOS_25_1100_1500_00_cld,Cloud,"Sephiroth, I...won’t lose.",セフィロス　俺は……負けない
$CAPTL_BOS_25_1100_1600_00_cld,Cloud,If we can just get there...,あそこまで行けば……
$CAPTL_BOS_25_1100_1700_00_cat,Cait Sith,W-w-w-what do we do!?,どどどど　どないしましょ？
$CAPTL_BOS_25_1100_1800_00_red,Red XIII,Bahamut’s in the way.,バハムートが邪魔だね
$CAPTL_BOS_25_1100_1900_00_yfi,Yuffie,Rule one of ninja: take out the obstacles first!,邪魔者から消すのが　シノビの鉄則だよ
$CAPTL_BOS_25_1100_2000_00_blt,Barret,Sephiroth can wait!,セフィロスは後まわしだ！
$CAPTL_BOS_25_1100_2100_00_tif,Tifa,"Yeah, let’s hit Bahamut first!",うん　バハムートから攻めよう！
$CAPTL_BOS_25_1100_2200_00_blt,Barret,Bastard’s healin’ up!,野郎　回復してやがる！
$CAPTL_BOS_25_1100_2300_00_tif,Tifa,We’ve gotta stop it from healing!,回復を止めないと！
$CAPTL_BOS_25_1100_2400_00_red,Red XIII,Now’s our chance to aim for the wings!,いまなら　翼を狙えるよ！
$CAPTL_BOS_25_1100_2500_00_yfi,Yuffie,Finally got up front!,やっと前に来た！
$CAPTL_BOS_25_1100_2600_00_cat,Cait Sith,"Oh ho, those wings are wide open!",あらら　翼が丸見えでっせ～！
$CAPTL_BOS_25_1100_2700_00_blt,Barret,"Hey, did we get it!?",おっ　やったか！
$CAPTL_BOS_25_1100_2800_00_yfi,Yuffie,"Heh heh heh, wing’s mine!",シシシ　翼　いただき！
$CAPTL_BOS_25_1100_2900_00_tif,Tifa,One more wing to go!,翼は　あとひとつ！
$CAPTL_BOS_25_1100_3000_00_cat,Cait Sith,Let’s keep the pressure on!,この調子で　攻めましょ！
$CAPTL_BOS_25_1100_3100_00_red,Red XIII,Let’s take out the other one too!,もう片方も　やっちゃおう！
$CAPTL_BOS_25_1100_3200_00_zax,Zack,"Alright, let’s finish this!",よーし　決着つけようぜ！
$CAPTL_BOS_25_1100_3300_00_zax,Zack,I’m throwin’ everything I’ve got into this!,俺の力　ぜんぶたたっこむ！
$CAPTL_BOS_25_1100_3400_00_yfi,Yuffie,"This thing’s weaker than it looks, huh?",こいつ　意外と弱ってる？
$CAPTL_BOS_25_1100_3500_00_red,Red XIII,Looks like we’ve got more friends out there.,オイラたち　仲間がほかにもいるみたい
$CAPTL_BOS_25_1100_3600_00_tif,Tifa,Cloud...?,クラウド……？
$CAPTL_BOS_25_1100_3700_00_cat,Cait Sith,"Well, that’s a boost!",そら　心強いわ～
$CAPTL_BOS_25_1100_3800_00_blt,Barret,We ain’t losin’ to ‘em!,こっちも負けてらんねえぞ！
$CAPTL_BOS_25_1100_3900_00_blt,Barret,"Dammit, it ain’t workin’!",くそ　効いてねえ！
$CAPTL_BOS_25_1100_4000_00_cat,Cait Sith,This is bad...,こら　アカンわ……
$CAPTL_BOS_25_1100_4100_00_tif,Tifa,We’ve gotta break through its barrier first.,先にバリアをはがさないと
$CAPTL_BOS_25_1100_4200_00_red,Red XIII,The wings are protecting it.,翼が守ってるみたい
$CAPTL_BOS_25_1100_4300_00_yfi,Yuffie,"Yeah, let’s target the wings!",だね　翼を狙おう！
$CAPTL_BOS_25_1100_4400_00_tif,Tifa,We need to strip that barrier off first.,先にバリアを剥がさないと
$CAPTL_BOS_25_1100_4500_00_yfi,Yuffie,"Yep, aim for the wings!",だね　翼を狙おう！
$CAPTL_BOS_25_1100_5100_00_yfi,Yuffie,"Finally came down, huh!",やっと　おりてきたな～！
$CAPTL_BOS_25_1100_5200_00_cat,Cait Sith,"Time for the grand finale, aye!?",クライマックスといきましょか～！
$CAPTL_BOS_25_1100_5300_00_red,Red XIII,We’re not losing this!,オイラたちは負けない！
$CAPTL_BOS_25_1100_5400_00_blt,Barret,This is where we dig in!,ここが　踏ん張りどころだぞ！
$CAPTL_BOS_25_1100_5500_00_tif,Tifa,Let’s end it ourselves.,私たちで　終わらせよう
$CAPTL_BOS_25_1100_5600_00_art,Aerith,"Cloud, I saw everything—thank you.",クラウド　見てたよ　ありがとう
$CAPTL_BOS_25_1100_5700_00_cld,Cloud,Not yet—focus.,まだはやい　集中しよう
$CAPTL_BOS_25_1100_5800_00_art,Aerith,"Right, let’s win—no matter what!",だね　勝とう　ぜったい！
$CAPTL_BOS_25_1100_5900_00_sep,Sephiroth,"Tell me, Cloud, is this reality? What do you think, Cloud?",なあクラウド　これは現実だろうか<br>どう思う　クラウド
$CAPTL_BOS_25_1100_6000_00_cld,Cloud,Shut up. I’m done hesitating.,黙れ　俺はもう迷わない
$CAPTL_BOS_25_1100_6100_00_sep,Sephiroth,FOREE_2205,FOREE_2205
$CAPTL_BOS_25_1100_6200_00_art,Aerith,"Sephiroth, tell me.",セフィロス　教えて
$CAPTL_BOS_25_1100_6300_00_sep,Sephiroth,Be quiet and disappear already.,黙れ　さっさと消えろ
$CAPTL_BOS_25_1100_6400_00_art,Aerith,Aren’t you lonely all by yourself?,ひとりで　さびしくないの？
$CAPTL_BOS_25_1100_6500_00_art,Aerith,"Cloud, let’s finish it!",クラウド　決めちゃおう！
$CAPTL_BOS_25_1100_6600_00_cld,Cloud,Sync up!,あわせる！
$CAPTL_BOS_25_1100_6700_00_cld,Cloud,"Aerith, match me!",エアリス　俺に合わせろ！
$CAPTL_BOS_25_1100_6800_00_art,Aerith,Got it—I’ll do my best!,うん　がんばる！
$CHADL_QST_01_2200_0100_00_gil,???,Your stance is solid. Your skill...can’t judge it from this alone.,面構えはよし<br>腕前は……これだけでは量れぬな
$CHADL_QST_02_2200_0100_00_cld,Cloud,This place is...,ここは……
$CHADL_QST_02_2200_0200_00_gil,???,Wandering atop the bridge between time’s gaps.,彷徨いて　刻の狭間の　橋の上
$CHADL_QST_02_2200_0400_00_cld,Cloud,Captain?,隊長？
$CHADL_QST_02_2200_0500_00_cld,Cloud,Who are you!?,誰だ！
$CHADL_QST_02_2200_0600_00_gil,Eccentric Swordsman,That which you’ve obtained—,おぬしが手に入れしもの
$CHADL_QST_02_2200_0610_00_gil,Eccentric Swordsman,"Hand it over cleanly, will you!?",潔く　こちらに渡してもらおうか！
$CHADL_QST_02_2200_0700_00_cld,Cloud,No thanks.,嫌だね
$CHADL_QST_02_2200_0700_05_gil,Eccentric Swordsman,FOREE_2221,FOREE_2221
$CHADL_QST_02_2200_0800_00_gil,Eccentric Swordsman,"Well then, I’ll take it by force if I must!",ならば　力尽くで奪うまでよ！
$CHADL_QST_02_2200_0800_05_gil,Eccentric Swordsman,FOREE_2223,FOREE_2223
$CHADL_QST_02_2200_0900_00_gil,Eccentric Swordsman,FOREE_2224,FOREE_2224
$CHADL_QST_02_2200_1000_00_gil,Eccentric Swordsman,I see thou art a skilled warrior indeed. It seems my judgment was correct after all!,おぬし　相当の使い手と見た<br>やはり我の見立ては正しかったようだな
$CHADL_QST_02_2200_1100_00_gil,Eccentric Swordsman,And so—,と　なれば――
$CHADL_QST_02_2200_1200_00_gil,Eccentric Swordsman,"For now, I retreat!",ひとまず退散ッ！
$CHADL_QST_02_2200_1300_00_cld,Cloud,Huh...?,は……？
$CHADL_QST_03_4800_0100_00_cld,Cloud,You again.,またか
$CHADL_QST_03_4800_0100_05_cld,Cloud,FOREE_2230,FOREE_2230
$CHADL_QST_03_4800_0200_00_cld,Cloud,So you’re the one controlling the sand giant?,砂の巨人を操っていたのは　おまえか
$CHADL_QST_03_4800_0300_00_gil,Eccentric Swordsman,"Lured by the voice of Genji, I wandered into this scorching hell.",源氏の声に誘われて<br>彷徨いたるは　灼熱地獄
$CHADL_QST_03_4800_0400_00_gil,Eccentric Swordsman,Indeed!,いかにも
$CHADL_QST_03_4800_0500_00_gil,Eccentric Swordsman,How about it? Care for some moonlit sake?,どうだ　月見酒でもやらんか
$CHADL_QST_03_4800_0600_00_cld,Cloud,No thanks.,結構だ
$CHADL_QST_03_4800_0700_00_gil,Eccentric Swordsman,"Hmph. I was about to offer a reward, but thou art a dull one indeed.",ふん　せっかくほうびをやろうと思ったのに<br>面白味のない奴め
$CHADL_QST_03_4800_0710_00_gil,Eccentric Swordsman,"Naught but a thief, eh?",所詮は盗人か
$CHADL_QST_03_4800_0800_00_cld,Cloud,A thief?,盗人？
$CHADL_QST_03_4800_0900_00_gil,Eccentric Swordsman,"Hmph! Thou hast stolen every piece of my Genji, yet what else would I call thee but a thief!",ふん　我が源氏をことごとく奪っておいて<br>盗人以外になんと呼ぶ！
$CHADL_QST_03_4800_1000_00_gil,Eccentric Swordsman,The six pieces of Genji thou hast gathered—,おぬしがそろえた　６つの源氏
$CHADL_QST_03_4800_1000_05_gil,Eccentric Swordsman,FOREE_2241,FOREE_2241
$CHADL_QST_03_4800_1010_00_gil,Eccentric Swordsman,"Helm, breastplate, gauntlets for both hands, greaves, and then—",兜に胸当て　左右の籠手と具足<br>そして――
$CHADL_QST_03_4800_1100_00_gil,Eccentric Swordsman,This is the final piece!,これが最後のひとつ
$CHADL_QST_03_4800_1110_00_gil,Eccentric Swordsman,The Genji Shield in my possession!,我が所持する　源氏の盾よ！
$CHADL_QST_03_4800_1200_00_cld,Cloud,That’s Ancient Materia too?,それも　エンシェントマターか？
$CHADL_QST_03_4800_1300_00_gil,Eccentric Swordsman,Nooo! It’s the Genji series!,ちが～う　源氏シリーズだ！
$CHADL_QST_03_4800_1400_00_gil,Eccentric Swordsman,"Grr...If I could but gather all seven relics, my lost memories would return!",ぐぬぬ　７つの武具さえそろえば<br>欠落した記憶が戻り
$CHADL_QST_03_4800_1500_00_gil,Eccentric Swordsman,"Whence I came and whither I go, I should be able to recall it all!",我がどこから来て　どこへ行くのか<br>思い出せるはずなのだ
$CHADL_QST_03_4800_1600_00_gil,Eccentric Swordsman,"Thus, I challenge thee to a final duel, with the Genji at stake!",故に　源氏を賭けた<br>最後の勝負を申し込む
$CHADL_QST_03_4800_1700_00_gil,Gilgamesh,I am none other than the legendary swordsman Gilgamesh!,我こそが　伝説の剣豪ギルガメッシュ！
$CHADL_QST_03_4800_1710_00_gil,Gilgamesh,The field of battle shall be my island—,決闘の地は我が島
$CHADL_QST_03_4800_1720_00_gil,Gilgamesh,Gilgamesh Island!,ギルガメッシュ・アイランド！
$CHADL_QST_03_4800_1800_00_cld,Cloud,Do whatever—,勝手に――
$CHADL_QST_03_4800_1900_00_cld,Cloud,FOREE_2254,FOREE_2254
$CHADL_QST_03_4800_1900_05_gil,Gilgamesh,FOREE_2255,FOREE_2255
$CHADL_QST_03_4800_2000_00_gil,Gilgamesh,"I eagerly await the day I cross blades with thee, with my neck stretched long in anticipation!",おぬしと刃を交えるその日を<br>首を長くして　待っているぞ！
$CHADL_QST_03_4800_2100_00_gil,Gilgamesh,FOREE_2257,FOREE_2257
$CHADL_QST_04_2900_0100_00_cld,Cloud,This place again...,またここか……
$CHADL_QST_04_2900_0200_00_gil,???,FOREE_2259,FOREE_2259
$CHADL_QST_04_2900_0200_04_cld,Cloud,FOREE_2260,FOREE_2260
$CHADL_QST_04_2900_0200_08_cld,Cloud,FOREE_2261,FOREE_2261
$CHADL_QST_04_2900_0200_11_gil,Eccentric Swordsman,FOREE_2262,FOREE_2262
$CHADL_QST_04_2900_0300_00_cld,Cloud,I told you—,言ったはずだ
$CHADL_QST_04_2900_0310_00_cld,Cloud,I’ve got no intention of handing over the Ancient Materia.,エンシェントマターを渡す気はない
$CHADL_QST_04_2900_0400_00_gil,Eccentric Swordsman,"Enough! Be silent! I may have faltered last time, but not again!",ええい　黙れ<br>過日は不覚を取ったが二度目はないわ！
$CHADL_QST_04_2900_0500_00_gil,Eccentric Swordsman,"I’ve waited long, my body burning with desire, as time drags ever onward!",待ちわびて　我が身焦がせし<br>時のまにまに
$CHADL_QST_04_2900_0700_00_gil,Eccentric Swordsman,Now I shall reclaim my treasure—,いまこそ我が宝――
$CHADL_QST_04_2900_0800_00_gil,Eccentric Swordsman,And take it back!,返してもらうぞ！
$CHADL_QST_04_3000_0100_00_gil,Eccentric Swordsman,FOREE_2269,FOREE_2269
$CHADL_QST_04_3000_0100_05_gil,Eccentric Swordsman,FOREE_2270,FOREE_2270
$CHADL_QST_04_3000_0110_00_gil,Eccentric Swordsman,"Indeed...Without my Genji returned, my strength wanes...",やはり　源氏が戻らねば力は出ぬか……
$CHADL_QST_04_3000_0200_00_gil,Eccentric Swordsman,That sword of thine—,おぬしの　その剣
$CHADL_QST_04_3000_0300_00_gil,Eccentric Swordsman,Urgh...This craving surging from within me!,ううぬ……<br>身のうちより湧き出でし　この欲求！
$CHADL_QST_04_3000_0310_00_gil,Eccentric Swordsman,Have I come here seeking legendary weapons?,我は　伝説の武器を求め　ここへ？
$CHADL_QST_04_3000_0400_00_gil,Eccentric Swordsman,FOREE_2275,FOREE_2275
$CHADL_QST_04_3000_0410_00_gil,Eccentric Swordsman,Why can I recall naught at all!,なにゆえ　なにも思い出せんのだ！
$CHADL_QST_04_3000_0500_00_gil,Eccentric Swordsman,Enough! Return my Genji...my power!,ええい　源氏を……我が力を返せ！
$CHADL_QST_04_3000_0500_05_cld,Cloud,FOREE_2278,FOREE_2278
$CHADL_QST_04_3000_0600_00_gil,Eccentric Swordsman,Hand it over!,よこせっ！
$CHADL_QST_04_3000_0600_03_gil,Eccentric Swordsman,FOREE_2280,FOREE_2280
$CHADL_QST_04_3000_0600_05_cld,Cloud,FOREE_2281,FOREE_2281
$CHADL_QST_04_3000_0700_00_gil,Eccentric Swordsman,Hand—,よこ――
$CHADL_QST_04_3000_0700_03_gil,Eccentric Swordsman,FOREE_2283,FOREE_2283
$CHADL_QST_04_3000_0700_05_cld,Cloud,FOREE_2284,FOREE_2284
$CHADL_QST_04_3000_0800_00_gil,Eccentric Swordsman,You...!,この……！
$CHADL_QST_04_3000_0800_03_gil,Eccentric Swordsman,FOREE_2286,FOREE_2286
$CHADL_QST_04_3000_0900_00_gil,Eccentric Swordsman,Hngh...W-Wait?,ふんぬっ　ま……待って？
$CHADL_QST_04_3000_0900_08_gil,Eccentric Swordsman,FOREE_2288,FOREE_2288
$CHADL_QST_04_3000_1000_00_gil,Eccentric Swordsman,Huff...Haah...Curse thee...,ぜえ……はあ……　おのれ……
$CHADL_QST_04_3000_1000_05_cld,Cloud,FOREE_2290,FOREE_2290
$CHADL_QST_04_3000_1100_00_cld,Cloud,You okay?,大丈夫か
$CHADL_QST_04_3000_1200_00_gil,Eccentric Swordsman,Think not that this means victory...,これで　勝ったと思うなよ……
$CHADL_QST_04_3000_1210_00_gil,Eccentric Swordsman,I shall never yield!,我は決して　あきらめぬ
$CHADL_QST_04_3000_1220_00_gil,Eccentric Swordsman,I’ll appear before thee again and again!,何度でも　おぬしのまえに現れてやるぞ！
$CHADL_QST_04_3000_1300_00_gil,Eccentric Swordsman,FOREE_2295,FOREE_2295
$CHADL_QST_05_5000_0100_00_gil,Eccentric Swordsman,FOREE_2296,FOREE_2296
$CHADL_QST_05_5000_0110_00_gil,Eccentric Swordsman,I’ve been awaiting thy arrival!,おぬしが来るのを　待っておったぞ！
$CHADL_QST_05_5000_0200_00_gil,Eccentric Swordsman,"Tonight, the Genji shall fall into my hands!",今宵こそ　我が手につかまん　源氏！
$CHADL_QST_05_5000_0300_00_gil,Eccentric Swordsman,FOREE_2299,FOREE_2299
$CHADL_QST_05_5000_0310_00_gil,Eccentric Swordsman,Wh-Wh-Who art thou!,だだだっ　誰だ貴様は！
$CHADL_QST_05_5000_0400_00_cld,Cloud,Chadley!,チャドリー！
$CHADL_QST_05_5000_0400_05_chd,Chadley,FOREE_2302,FOREE_2302
$CHADL_QST_05_5000_0490_00_chd,Chadley,FOREE_2303,FOREE_2303
$CHADL_QST_05_5000_0500_00_chd,Chadley,"I analyzed the phenomena up to this point, and before Cloud’s location data was lost—",これまでに発生した現象を分析し<br>クラウドさんの位置情報がロストするまえに
$CHADL_QST_05_5000_0600_00_chd,Chadley,I programmed my data to slip in alongside!,ボクのデータを潜り込ませるよう<br>プログラムしてみました！
$CHADL_QST_05_5000_0700_00_gil,Eccentric Swordsman,P-Prog...?,ぷ　ぷろぐ……？
$CHADL_QST_05_5000_0800_00_gil,Eccentric Swordsman,"Enough! Vile trickster, I didn’t summon thee here!",ええい　面妖なる奇術師めが<br>貴様を呼んだ覚えはないぞ！
$CHADL_QST_05_5000_0800_05_chd,Chadley,FOREE_2308,FOREE_2308
$CHADL_QST_05_5000_0900_00_chd,Chadley,What a fascinating space!,大変　興味深い空間です！
$CHADL_QST_05_5000_0900_05_chd,Chadley,FOREE_2310,FOREE_2310
$CHADL_QST_05_5000_1000_00_chd,Chadley,I’m Chadley.,ボクは　チャドリー
$CHADL_QST_05_5000_1100_00_chd,Chadley,Who exactly are you? This space is—,あなたは　いったい何者ですか？<br>この空間は――
$CHADL_QST_05_5000_1200_00_gil,Eccentric Swordsman,"Who I am, thou ask?",我が何者かだと？
$CHADL_QST_05_5000_1210_00_gil,Eccentric Swordsman,Enough! ‘Tis I who wishes to ask that!,ええい　それを聞きたいのは我のほうなのだ！
$CHADL_QST_05_5000_1300_00_gil,Eccentric Swordsman,Begone! Begone!,帰れ　帰れ！
$CHADL_QST_05_5000_1400_00_chd,Chadley,"W-Wait, please!",わわっ　待ってください！
$CHADL_QST_05_5000_1500_00_gil,Eccentric Swordsman,Get thee hence!,立ち去れ～い！
$CHADL_QST_05_5000_1500_05_chd,Chadley,FOREE_2318,FOREE_2318
$CHADL_QST_05_5000_1500_06_chd,Chadley,FOREE_2319,FOREE_2319
$CHADL_QST_05_5000_1600_00_cld,Cloud,FOREE_2320,FOREE_2320
$CHADL_QST_06_4000_0100_00_gil,Eccentric Swordsman,FOREE_2321,FOREE_2321
$CHADL_QST_06_4000_0200_00_gil,Eccentric Swordsman,"Alas, ‘tis a pity...Is this the end...?",ざんねんむねん　これまでか～……
$CHADL_QST_06_5000_0100_00_gil,???,I’m in the privy at present—forgive me!,ただいま厠におるため　御免！
$CHADL_QST_07_0100_0100_00_chd,Chadley,This is the secret island that suddenly appeared—Gilgamesh Island!,ここが　突如として姿を現した秘島<br>ギルガメッシュ・アイランドですね！
$CHADL_QST_07_0100_0200_00_chd,Chadley,"It seems to have been submerged in the sea, yet shows no significant damage.",海に沈んでいたようですが　目立った損傷なし
$CHADL_QST_07_0100_0210_00_chd,Chadley,Likely protected underwater by distortions in the magnetic field.,おそらく　海中で<br>磁場の乱れに守られていたんですね
$CHADL_QST_07_0100_0300_00_chd,Chadley,"How did an uninhabited island, guarded by fierce currents since ancient times, come to attract dimensional distortions?",古来　激しい海流に守られていた無人島が<br>どうして次元のゆがみを引きつけたのか
$CHADL_QST_07_0100_0400_00_chd,Chadley,"Oh, the intrigue never ends!",ああ　興味が尽きません！
$CHADL_QST_07_0100_0500_00_chd,Chadley,"Ah, my apologies.",あっ　すいません
$CHADL_QST_07_0100_0600_00_chd,Chadley,The otherworldly gear we’ve called Ancient Materia—the Genji series—,これまでエンシェントマターと呼んできた<br>異世界の武具　源氏シリーズ
$CHADL_QST_07_0100_0700_00_chd,Chadley,And the legendary swordsman who’s pursued it all this time—,それを探し続けてきた　伝説の剣豪
$CHADL_QST_07_0100_0710_00_chd,Chadley,Everything should now be gathered on this island.,いま　すべてがこの島に集結しているはずです
$CHADL_QST_07_0100_0800_00_chd,Chadley,"Cloud, I’m counting on you for this final investigation!",クラウドさん<br>最後の調査をよろしくお願いします！
$CHADL_QST_07_0200_0100_00_gil,???,FOREE_2334,FOREE_2334
$CHADL_QST_07_0200_0100_05_cld,Cloud,FOREE_2335,FOREE_2335
$CHADL_QST_07_0200_0200_00_gil,Gilgamesh,"Come, come, come!",さあ　さあ　さあ！
$CHADL_QST_07_0200_0300_00_gil,Gilgamesh,Our meeting here is a hundred years in the making! I’ve longed for this day through countless ages!,ここで会ったが百年目<br>この日を待ち焦がれて幾星霜！
$CHADL_QST_07_0200_0400_00_gil,Gilgamesh,I am the swordmaster Gilgamesh!,我が名は　剣豪ギルガメッシュ！
$CHADL_QST_07_0200_0500_00_gil,Gilgamesh,"My Genji, stolen by thieves, I shall now reclaim it!",賊に奪われし我が源氏<br>いまこそ　もらい受け～る～！
$CHADL_QST_07_0200_0500_05_gil,Gilgamesh,FOREE_2340,FOREE_2340
$CHADL_QST_07_0200_0500_06_gil,Gilgamesh,FOREE_2341,FOREE_2341
$CHADL_QST_07_0200_0500_07_gil,Gilgamesh,FOREE_2342,FOREE_2342
$CHADL_QST_07_0200_0600_00_cld,Cloud,FOREE_2343,FOREE_2343
$CHADL_QST_07_0200_0700_00_gil,Gilgamesh,FOREE_2344,FOREE_2344
$CHADL_QST_07_0200_0710_00_gil,Gilgamesh,"My once-beautiful, noble Genji—now tattered and worn to rags!",美しく凛々しかった我が源氏が<br>おんぼろの　ボロボロではないか！
$CHADL_QST_07_0200_0800_00_gil,Gilgamesh,Did none of ye ever maintain it!,おぬしら　誰も手入れをせんかったのか！
$CHADL_QST_07_0200_0900_00_art,Aerith,"Well, we kinda just left it lying around.",だいたい　放ってあったけど
$CHADL_QST_07_0200_0900_05_cld,Cloud,FOREE_2348,FOREE_2348
$CHADL_QST_07_0200_1000_00_gil,Gilgamesh,Grr...Fools who know not the value of things!,ぐぬぬ……<br>ものの価値もわからぬ痴れ者どもが
$CHADL_QST_07_0200_1100_00_gil,Gilgamesh,"Oh, there, there, poor things. I’ll restore ye straightaway!",おお　よしよし　可哀想になあ<br>すぐに修復してやるからな
$CHADL_QST_07_0200_1100_05_gil,Gilgamesh,FOREE_2351,FOREE_2351
$CHADL_QST_07_0200_1200_00_gil,Gilgamesh,The final battle shall wait a while.,決戦は　しばしおあずけだ
$CHADL_QST_07_0200_1210_00_gil,Gilgamesh,"Now, I shall perform the Rite of Reforging!",これより　鍛えの儀を執り行う！
$CHADL_QST_07_0200_1300_00_yfi,Yuffie,"Oh, you thief!",ああ　ドロボー！
$CHADL_QST_07_0200_1400_00_gil,Gilgamesh,Hah-hah-hah! The true thieves be ye!,はーっはっは！<br>盗人は　おぬしらだろう
$CHADL_QST_07_0200_1400_05_yfi,Yuffie,FOREE_2356,FOREE_2356
$CHADL_QST_07_0200_1500_00_gil,Gilgamesh,"Moreover, ye shall atone for the sin of neglecting my Genji’s care!",そのうえ　我が源氏の手入れを怠った罪<br>償ってもらうぞ！
$CHADL_QST_07_0200_1600_00_cld,Cloud,We’ll reforge it ourselves.,俺たちが　鍛え直してやろう
$CHADL_QST_07_0200_1610_00_cld,Cloud,"And of course, the Genji’s ours.",もちろん　源氏は俺たちがもらう
$CHADL_QST_07_0200_1700_00_gil,Gilgamesh,Thou forgettest the duel with me!,我との決戦を忘れておる
$CHADL_QST_07_0200_1800_00_cld,Cloud,We’ll win. Obviously.,当然　勝つ
$CHADL_QST_07_0200_1900_00_gil,Gilgamesh,Hah-hah-hah! Boastful words from the ignorant!,はーっはっはっ！<br>身のほど知らずが　ほざくほざく
$CHADL_QST_07_0200_2000_00_gil,Gilgamesh,"Very well, out of a warrior’s mercy—",よかろう　武士の情けだ
$CHADL_QST_07_0200_2100_00_cld,Cloud,FOREE_2364,FOREE_2364
$CHADL_QST_07_0200_2200_00_gil,Gilgamesh,"Then traverse the forges, and with the heat of battle, reforge the Genji!",んでは　鍛えの社をめぐり<br>戦の熱を用いて　源氏を鍛え直すのだ！
$CHADL_QST_07_0200_2300_00_gil,Gilgamesh,"The fiercer ye fight, the stronger and more radiant the Genji shall revive!",おぬしらが激しく戦うほどに<br>源氏はより強く　鮮やかに蘇る
$CHADL_QST_07_0200_2400_00_gil,Gilgamesh,"Now, warriors all, fight to thy heart’s content!",さあ　闘う者達よ<br>存分に戦うがよい！
$CHADL_QST_07_0200_2400_05_gil,Gilgamesh,FOREE_2368,FOREE_2368
$CHADL_QST_07_0200_2400_08_gil,Gilgamesh,FOREE_2369,FOREE_2369
$CHADL_QST_07_0200_2400_14_gil,Gilgamesh,FOREE_2370,FOREE_2370
$CHADL_QST_07_0200_2400_17_gil,Gilgamesh,FOREE_2371,FOREE_2371
$CHADL_QST_07_0200_2400_23_gil,Gilgamesh,FOREE_2372,FOREE_2372
$CHADL_QST_07_0300_0100_00_chd,Chadley,Cloud—,クラウドさん
$CHADL_QST_07_0300_0110_00_chd,Chadley,Please continue reforging the Genji series!,引き続き　源氏シリーズの鍛え直しを<br>お願いします！
$CHADL_QST_07_0300_0200_00_chd,Chadley,Cloud—,クラウドさん
$CHADL_QST_07_0300_0210_00_chd,Chadley,Gilgamesh is waiting in the garden. Let’s hurry!,ギルガメッシュさんが庭園でお待ちかねです<br>急ぎましょう
